response_time,status_code,request_count,error_rate,cpu_usage,memory_usage,network_io,disk_io,hour_of_day,day_of_week,is_anomaly
234.89233,200.0,145.0221,0.0058151004,38.765823,58.00003,136.85472,0.0,19.0,0.0,0
133.55049,200.0,51.124203,0.01735394,31.398222,30.139791,314.70993,259.26517,11.0,5.0,0
176.03468,200.0,75.88802,0.0015914057,50.60161,44.184387,308.30646,95.87048,21.0,4.0,0
133.25972,200.0,82.979645,0.0036420077,18.701225,47.70738,231.11511,237.70021,23.0,4.0,0
170.86702,200.0,157.99582,0.0011905675,38.359837,55.675964,44.7891,24.685024,9.0,6.0,0
150.62752,204.0,96.57546,0.004529935,35.207462,27.990864,307.11313,83.28369,2.0,2.0,0
4342.4062,502.0,92.84662,0.29707986,45.499645,57.624733,345.33762,245.78345,12.0,1.0,1
177.7948,200.0,96.17228,0.008266923,21.992882,42.607323,222.12398,179.97032,16.0,0.0,0
63.929203,200.0,143.56131,0.00799841,33.049103,36.626892,233.08743,131.85681,5.0,6.0,0
184.65248,201.0,118.218475,0.0026862733,38.38184,39.010036,542.5644,231.52295,10.0,3.0,0
133.1657,204.0,60.00413,0.008740254,20.854187,48.993847,355.5282,149.34229,16.0,1.0,0
263.27298,200.0,94.41923,0.010828501,32.345882,36.712135,21.04447,42.07838,2.0,6.0,0
494.30725,200.0,74.373566,0.011012566,57.29797,49.54341,244.69173,143.78288,16.0,2.0,0
134.86937,400.0,75.3761,0.007644289,49.73792,64.00232,211.29762,8.963251,7.0,1.0,0
246.54128,200.0,103.66746,0.0028848157,34.36708,56.244434,110.83007,65.417595,4.0,0.0,0
125.83406,200.0,139.4481,0.0057501197,0.0,24.356295,311.76404,34.28348,19.0,5.0,0
269.9961,200.0,88.756485,0.014515036,47.446365,28.213757,274.12485,237.12473,18.0,1.0,0
7304.462,504.0,117.87412,0.13096093,68.80471,42.835022,323.26678,212.1608,11.0,4.0,1
65.71578,200.0,103.81894,0.0035948486,55.633324,34.612823,347.5936,91.1397,9.0,1.0,0
60.557716,200.0,153.81015,0.0015650318,49.732677,44.84334,261.20273,142.46114,23.0,2.0,0
196.67001,200.0,124.88463,0.014858501,49.533775,39.914963,119.770004,83.77256,15.0,0.0,0
293.4304,204.0,115.5579,0.007007414,41.92897,68.139465,186.16087,81.40601,7.0,3.0,0
260.02054,200.0,124.89676,0.0022948734,22.52748,53.171356,226.10889,86.435974,8.0,6.0,0
329.4427,200.0,129.30786,0.00014725307,41.94013,51.28554,335.53415,69.1267,8.0,2.0,0
4650.9834,503.0,125.51351,0.12383009,71.23577,75.28452,6614.139,8322.143,5.0,6.0,1
186.00136,200.0,120.702194,0.01311999,5.661049,58.908302,396.49414,28.11341,5.0,2.0,0
177.13304,200.0,100.10116,0.003013871,25.347868,28.19041,217.59598,273.36508,7.0,3.0,0
144.58942,200.0,63.276722,0.00087710505,42.495148,55.898033,249.68912,186.09843,21.0,6.0,0
163.14566,200.0,111.93235,0.028110592,63.510426,57.825558,101.70184,152.29295,19.0,4.0,0
341.89087,200.0,125.93548,0.0018043448,52.53564,59.435898,256.45718,126.743065,20.0,0.0,0
286.63235,201.0,119.74112,0.032697465,47.116333,64.76626,225.75545,238.50027,18.0,5.0,0
140.59773,200.0,85.73936,0.013766566,22.562101,28.07129,159.7659,193.54286,16.0,1.0,0
163.7656,500.0,113.33119,0.004683595,38.833473,51.92757,144.07063,258.0835,3.0,5.0,0
289.6318,200.0,151.741,0.03565689,36.01712,54.95235,425.62378,139.80421,15.0,6.0,0
199.56848,200.0,91.583176,0.00528878,39.939293,30.678268,316.94528,197.39757,1.0,4.0,0
297.10934,200.0,109.896774,0.0026452697,39.476955,71.79573,359.63132,105.75793,2.0,4.0,0
134.06578,200.0,63.989075,0.013841686,45.729618,59.37657,291.4898,103.41246,14.0,4.0,0
208.67328,200.0,47.61656,0.006481363,39.012947,58.816776,153.36174,51.787548,14.0,2.0,0
138.8622,200.0,127.653984,0.0031698204,40.090076,60.69288,277.54068,306.37946,19.0,4.0,0
71.26023,200.0,143.21722,0.023064286,58.848667,42.92734,301.18274,260.41162,13.0,4.0,0
128.74142,200.0,100.84063,0.00063699466,58.130096,44.567116,294.89844,216.94342,13.0,4.0,0
75.701454,200.0,88.13571,0.005133012,77.478516,55.602173,113.82301,159.63457,15.0,3.0,0
148.15944,200.0,82.42733,0.014766077,45.00631,27.539967,132.65433,146.85165,1.0,5.0,0
244.48428,200.0,91.44857,0.012169248,48.24205,53.37207,321.28967,241.93633,14.0,6.0,0
138.28244,200.0,148.57048,0.0001223323,77.30169,46.33375,351.09244,152.68161,7.0,2.0,0
303.52606,200.0,134.33948,0.0008481613,23.41413,37.18982,184.24251,92.050385,22.0,2.0,0
175.94623,200.0,76.3347,0.012795296,32.207947,56.466496,74.99596,195.30327,17.0,1.0,0
222.66992,201.0,106.64926,0.0140941795,35.6258,18.215658,183.49553,94.26974,18.0,0.0,0
99.59635,200.0,81.14872,0.009873973,52.48259,23.562405,377.11737,159.26851,11.0,5.0,0
328.39688,204.0,84.356606,0.010685186,44.91573,67.13478,226.50607,202.55862,20.0,0.0,0
234.12064,200.0,107.8805,0.008556598,31.29646,48.38551,308.01562,279.00616,10.0,0.0,0
183.10597,200.0,26.377293,0.0009824263,9.678795,75.24725,338.01913,172.16527,2.0,0.0,0
169.13136,200.0,89.22104,0.0046989224,31.282309,57.46355,273.9831,114.57026,15.0,6.0,0
417.12885,200.0,75.448296,0.011243384,41.813583,85.1529,397.9285,193.79002,3.0,4.0,0
80.856445,200.0,113.55865,0.00013171378,46.637634,48.88514,354.46005,116.05083,17.0,0.0,0
185.07152,201.0,74.41215,0.027939126,23.153086,54.76651,324.85977,122.54262,13.0,0.0,0
302.92532,200.0,97.46091,0.016337119,37.84112,66.893364,226.45914,142.05312,9.0,1.0,0
190.01807,200.0,120.65002,0.012051082,39.61475,43.82848,339.04703,160.86758,6.0,4.0,0
118.90389,200.0,43.95066,0.0062671374,44.0288,51.563053,267.942,84.03537,22.0,3.0,0
135.16774,200.0,94.675575,0.006866498,59.875893,55.70082,299.46332,216.76056,8.0,0.0,0
360.40878,200.0,88.85811,0.016083747,26.088428,46.78597,173.57762,98.08472,22.0,4.0,0
9836.316,504.0,85.21065,0.15132253,95.36701,89.319405,5738.2427,5372.209,1.0,4.0,1
175.12485,200.0,107.3164,0.017881954,43.434944,53.75273,336.28012,107.819725,1.0,0.0,0
371.8625,204.0,52.816517,0.009860333,23.38989,44.782864,402.0749,159.862,3.0,1.0,0
139.10606,200.0,55.29067,0.0028880655,57.00562,58.12411,98.109215,93.9325,19.0,5.0,0
199.66615,200.0,77.05576,0.021659588,45.418327,44.590878,212.61946,169.789,10.0,4.0,0
58.562904,200.0,75.43773,0.00040090067,38.98074,41.952766,334.73093,308.65543,19.0,6.0,0
273.76733,200.0,109.2797,0.021365382,43.332073,55.17279,143.74516,166.76791,14.0,5.0,0
9319.318,500.0,113.80558,0.13395098,30.26302,77.360306,358.01016,116.4869,19.0,0.0,1
8256.181,503.0,59.594917,0.19390084,80.819435,76.10369,6325.688,9498.252,6.0,2.0,1
165.2789,200.0,114.89807,0.0004980417,53.50155,69.55276,133.65689,316.6498,9.0,4.0,0
217.14815,200.0,91.042015,0.020558704,37.47309,58.70402,239.57608,128.71382,0.0,6.0,0
187.69513,201.0,64.08527,0.009641484,45.61225,62.91686,478.73532,211.43576,10.0,0.0,0
349.27734,200.0,93.13064,0.013226779,19.333574,64.22236,142.95132,44.073376,6.0,6.0,0
240.64355,301.0,90.68549,0.003913311,14.554711,39.29461,378.93915,55.18574,9.0,2.0,0
221.87256,200.0,47.73223,0.010752373,39.146744,37.276085,413.18805,285.5239,19.0,0.0,0
144.96985,200.0,125.233925,0.01000567,41.06518,61.74645,268.21997,200.94626,14.0,6.0,0
174.11665,200.0,113.1389,0.0033529573,30.329039,44.475796,225.99538,104.702385,10.0,0.0,0
178.14542,200.0,51.532337,0.041543107,43.41922,68.31217,180.61523,220.10756,19.0,3.0,0
411.40555,200.0,150.6976,0.0015752292,27.14119,60.33851,368.61615,98.55342,19.0,4.0,0
152.71843,200.0,117.967384,0.012645564,29.777016,38.83784,1.4346215,27.078266,9.0,6.0,0
51.988224,200.0,45.29511,0.0024055191,25.813635,44.464706,384.9923,91.544266,20.0,2.0,0
268.41547,200.0,115.91712,0.013357979,40.229202,10.326442,215.5811,0.0,1.0,1.0,0
173.1735,200.0,79.206535,0.013253202,61.425457,49.314777,156.35658,170.69458,19.0,1.0,0
376.80435,200.0,106.96366,8.757624e-05,50.582424,62.98813,56.812073,109.52494,16.0,2.0,0
159.67804,200.0,73.749176,0.009274005,49.542355,46.279575,209.54839,80.37024,14.0,0.0,0
208.62656,200.0,80.60259,0.019561902,54.28684,32.721725,351.23447,61.961113,4.0,1.0,0
110.90624,200.0,71.69541,0.010214062,29.981113,48.57297,447.65674,228.8159,12.0,0.0,0
140.40515,200.0,131.40729,0.015483093,40.49911,70.55263,101.33727,216.94934,23.0,3.0,0
242.7967,204.0,102.49003,0.002609071,59.993187,36.3713,332.9127,73.98894,7.0,5.0,0
1206.6565,200.0,154.46968,0.021885172,59.14393,63.19937,8974.379,9981.005,4.0,6.0,1
164.48178,302.0,67.34448,0.0018877652,43.519123,36.73446,183.1919,141.80536,12.0,0.0,0
185.37993,200.0,118.48519,0.008540857,41.070198,77.44991,331.52588,121.725235,10.0,6.0,0
252.27614,201.0,63.55499,0.0076632774,50.180138,70.04101,58.24314,78.22467,15.0,2.0,0
269.13382,200.0,53.44081,0.00548211,48.79661,43.097828,139.32587,99.48847,1.0,0.0,0
211.60233,404.0,89.06719,0.031424873,41.682804,35.527306,116.236465,133.98012,9.0,4.0,0
251.49321,200.0,110.43088,0.009312289,32.598713,32.203598,334.95767,0.0,5.0,4.0,0
89.0831,200.0,124.47767,0.007026758,59.832687,54.180477,242.7124,219.04346,12.0,4.0,0
222.71829,302.0,61.44441,0.008097766,64.38045,40.476196,286.97812,64.39205,9.0,0.0,0
214.3045,200.0,106.09726,0.004730419,23.762655,53.884922,229.51633,156.68741,18.0,5.0,0
69.18562,200.0,123.11139,0.009306096,44.12501,56.305542,147.92395,97.23763,18.0,0.0,0
157.70114,200.0,28.225454,0.0013800221,36.13117,64.15018,195.78748,292.4398,1.0,1.0,0
143.18445,200.0,68.03675,0.013920003,53.48855,35.416424,151.6988,242.01584,9.0,0.0,0
161.56215,200.0,123.32607,0.011326518,8.3778,59.383488,184.53027,231.85703,2.0,1.0,0
177.98613,200.0,104.72232,0.00367558,65.6972,52.55242,148.5592,254.79709,19.0,5.0,0
137.78827,200.0,39.48133,0.013469527,29.994097,72.553154,429.33725,49.372505,11.0,4.0,0
162.81819,200.0,133.24594,0.007789917,41.335308,70.612015,358.36343,26.767189,7.0,5.0,0
82.82727,201.0,102.65102,0.020605741,25.33931,30.504395,174.74892,292.45248,18.0,5.0,0
89.583145,200.0,103.798485,0.01078032,18.629776,48.400307,305.58316,172.85863,13.0,2.0,0
109.63205,200.0,122.78023,0.009001574,42.746223,33.54811,163.06004,13.926739,23.0,6.0,0
401.63248,200.0,92.89411,0.0044398447,59.86917,23.573765,299.27548,29.397614,22.0,0.0,0
206.12653,200.0,64.19513,0.011942453,45.106194,50.06916,206.5207,159.68652,15.0,3.0,0
108.28815,200.0,84.0815,0.015441408,51.86637,61.0279,207.59924,194.05653,21.0,2.0,0
190.26053,201.0,104.42798,0.0105793495,42.793377,42.88689,305.26318,36.020515,11.0,5.0,0
202.45842,200.0,116.422386,0.0034239464,41.406006,51.23013,415.02094,155.33415,4.0,2.0,0
80.219315,200.0,48.84133,0.0022992527,35.107662,48.54487,125.85609,185.87534,15.0,2.0,0
208.03099,204.0,89.61471,0.003525428,66.13562,64.441925,93.04722,236.14772,23.0,6.0,0
167.01424,200.0,74.27836,0.016989963,39.59689,29.684998,160.35825,116.5398,16.0,3.0,0
136.86745,200.0,63.267693,0.0020134803,44.096386,49.098125,300.23483,142.39542,3.0,6.0,0
272.0743,200.0,135.57231,0.008585416,26.49918,66.006645,255.11998,110.23692,1.0,2.0,0
247.09929,200.0,86.04318,0.0067205667,41.495342,58.919476,264.00476,184.40855,13.0,1.0,0
254.04216,200.0,175.91574,0.017543824,43.02375,51.67087,238.39929,113.980125,3.0,1.0,0
119.27476,200.0,74.87546,0.0119991,44.19167,53.061535,183.64203,223.09952,11.0,5.0,0
188.06348,200.0,71.297615,0.0012095319,31.847713,46.6441,135.7154,286.48477,0.0,1.0,0
246.31944,301.0,56.507545,0.0054731374,49.33982,29.057383,276.39954,177.77766,21.0,3.0,0
90.6638,200.0,104.096535,0.024754796,40.10421,73.23858,251.33995,183.1109,13.0,4.0,0
145.066,200.0,123.94323,0.0036384088,51.048603,50.041424,258.9127,145.05695,8.0,5.0,0
426.469,200.0,95.184616,0.011026588,31.27159,46.70808,278.84747,233.67654,18.0,6.0,0
141.03564,200.0,100.51809,0.00052696484,50.845936,52.012253,155.76732,173.03287,13.0,5.0,0
200.99898,400.0,135.85149,0.015452117,47.568874,41.881783,306.53088,0.0,15.0,1.0,0
252.30408,200.0,148.30086,0.023920301,56.35158,53.008507,309.65057,300.20908,19.0,0.0,0
130.93036,200.0,63.225414,0.0026464984,52.33337,67.52545,344.56982,77.026825,5.0,5.0,0
160.70473,200.0,85.23187,0.009270875,55.272205,30.406185,106.852036,172.15427,2.0,5.0,0
171.97324,200.0,104.67672,0.029571356,56.51786,45.360565,227.23804,175.07706,6.0,1.0,0
227.17038,200.0,119.03494,0.0120388875,16.141594,76.878685,354.1686,173.83334,5.0,0.0,0
97.431145,200.0,97.00824,0.025676247,25.814837,31.765759,274.28687,303.8603,11.0,3.0,0
166.47206,200.0,179.28731,0.01466419,49.522537,50.98661,319.69986,58.250927,4.0,4.0,0
213.48438,200.0,131.87883,0.0027124109,31.5887,60.340057,239.50905,269.64536,23.0,1.0,0
124.568726,200.0,103.94432,0.0030258107,0.0,29.250618,277.68973,191.05714,7.0,1.0,0
314.3978,200.0,68.17482,0.0043471865,28.728998,70.04168,154.07819,157.3819,17.0,5.0,0
374.9784,200.0,121.55439,0.0055539287,45.69021,62.30247,184.51845,56.5797,17.0,1.0,0
120.49594,200.0,104.365776,0.0025739968,22.77339,44.485725,288.3059,179.71149,17.0,0.0,0
150.69522,200.0,118.75979,0.014320411,30.102945,33.124184,235.1998,178.96007,16.0,0.0,0
259.48358,400.0,133.92496,0.0022717353,39.36582,36.086494,200.98839,236.8793,6.0,0.0,0
214.37244,200.0,129.45616,0.0017570966,22.834099,70.78717,362.26794,228.83891,0.0,0.0,0
196.92995,200.0,151.72835,0.013353799,38.60858,42.954742,181.75706,170.19975,11.0,4.0,0
216.45627,200.0,180.55916,0.02808313,28.515299,80.140434,494.42007,205.82524,3.0,0.0,0
228.43472,200.0,85.20069,0.0025274777,32.75917,43.225048,214.60033,291.75113,15.0,4.0,0
136.39691,200.0,105.84971,0.005513964,26.582535,81.7015,387.87454,352.68893,22.0,3.0,0
314.35852,200.0,199.27806,0.028442716,83.92223,96.45361,322.2276,215.68494,22.0,2.0,1
229.74835,302.0,105.73898,0.009395409,49.04685,58.819016,315.84995,127.72141,5.0,1.0,0
271.58218,200.0,95.062,0.0063700806,55.71279,40.132683,377.90833,203.19484,6.0,4.0,0
216.43211,200.0,122.22487,0.00635085,37.836746,43.42334,331.62106,151.64365,23.0,3.0,0
257.6144,200.0,114.36625,0.011538129,24.183027,60.55365,346.07208,123.96592,17.0,5.0,0
167.76868,200.0,86.27046,0.003162584,41.43317,79.995285,359.1104,255.98607,9.0,5.0,0
156.54115,200.0,60.83614,0.009273539,44.25749,42.239723,91.99944,199.98666,10.0,0.0,0
158.11594,500.0,91.83461,0.0072509227,40.593628,60.61605,212.83058,131.68729,19.0,0.0,0
188.6782,200.0,132.23676,0.0017771473,55.218594,77.866135,38.89638,194.03583,7.0,4.0,0
234.72273,200.0,83.00003,0.017789649,35.82333,57.783424,251.47382,96.53374,0.0,6.0,0
215.02748,200.0,35.414474,0.012956054,24.350346,47.306095,98.349785,146.27736,8.0,1.0,0
2609.1536,502.0,58.74783,0.1057975,59.273827,66.88835,264.83017,143.39772,10.0,4.0,1
214.89697,200.0,33.652973,0.004325103,46.962944,50.297066,438.574,169.4403,21.0,1.0,0
130.45506,200.0,57.840313,0.0043993327,50.268093,55.738983,311.27402,184.69617,22.0,1.0,0
118.47651,200.0,97.43981,0.019634893,43.135826,50.589867,131.8192,140.10449,9.0,3.0,0
196.1199,200.0,136.20206,0.0032236918,37.63629,41.769714,242.81682,195.20445,5.0,4.0,0
294.39322,204.0,99.09246,0.0002873965,47.873844,53.873234,71.66467,0.0,14.0,3.0,0
78.61448,200.0,123.04377,0.017483357,49.821068,28.153137,104.197136,130.19727,22.0,4.0,0
167.11823,200.0,97.28376,9.8979384e-05,68.13176,61.494892,297.50894,85.09055,10.0,4.0,0
181.90419,204.0,96.92361,0.0017245624,33.67867,22.265312,227.32413,248.98985,8.0,2.0,0
189.97635,200.0,99.50399,0.0015458951,29.010952,80.7266,366.57812,0.0,0.0,6.0,0
114.050964,200.0,66.88407,0.0069355103,51.654327,51.78967,348.9987,272.7141,0.0,1.0,0
173.3434,200.0,162.3039,0.003952737,18.602518,53.328705,322.27774,123.367966,18.0,2.0,0
352.9955,200.0,84.69346,0.007805354,25.083794,52.23918,318.79218,42.272186,17.0,5.0,0
228.44435,200.0,139.51067,0.0007067387,48.23788,70.66466,363.12634,84.54806,23.0,0.0,0
9355.273,503.0,91.908936,0.23492327,88.99016,79.602356,9770.231,8822.624,17.0,4.0,1
324.56247,200.0,97.52235,0.0032525107,40.09804,92.515915,318.88144,245.64638,11.0,3.0,0
132.49673,200.0,131.03972,0.01254813,27.136063,62.169888,173.7823,0.0,19.0,5.0,0
405.7136,404.0,114.357735,0.0113452,47.313953,45.05624,101.098854,171.02072,4.0,2.0,0
266.89896,201.0,103.10729,0.006811208,36.101166,35.5184,208.03387,100.59118,1.0,1.0,0
142.8586,200.0,72.60379,0.0078031914,75.0338,57.5837,343.22162,103.96359,6.0,5.0,0
227.44896,302.0,110.16112,0.00830061,44.25517,36.685272,195.95529,42.58641,5.0,5.0,0
145.40643,200.0,129.8294,0.017684309,29.234507,56.38059,191.78804,131.15614,9.0,4.0,0
301.81015,200.0,58.21562,0.000103153696,39.771534,54.702087,104.72528,79.15392,4.0,2.0,0
154.97229,200.0,98.18772,0.013138096,29.152172,46.843723,352.0788,214.77626,23.0,2.0,0
330.59177,200.0,120.28142,0.016658492,66.046005,56.87799,216.46037,174.99223,19.0,6.0,0
156.23466,200.0,90.78573,0.0054776696,49.547375,46.71219,333.64813,176.02632,0.0,6.0,0
281.80475,200.0,110.78557,0.0132663995,66.34579,69.489426,322.19885,187.1931,1.0,0.0,0
170.19946,204.0,126.38983,0.0046883626,26.972145,86.95974,272.48508,282.2112,7.0,0.0,0
83.13794,301.0,67.02156,0.005670109,46.48076,47.046284,60.3586,125.05931,4.0,5.0,0
174.94725,200.0,91.731064,0.012413385,32.617847,41.659794,391.9379,169.28331,7.0,5.0,0
98.15833,200.0,48.98517,0.008603048,68.99035,65.57241,73.11263,213.78935,17.0,4.0,0
131.08107,200.0,88.735466,7.167443e-05,40.534058,56.4839,346.6378,99.439606,17.0,2.0,0
198.65408,200.0,57.031433,0.019324291,41.15931,69.1654,7.3467984,228.65115,0.0,5.0,0
122.37278,200.0,67.94236,0.005720049,53.145927,61.594326,262.33813,238.11613,16.0,5.0,0
51.343956,200.0,120.12117,0.0035525218,33.040035,44.881977,350.87112,179.96468,20.0,4.0,0
188.08514,201.0,41.44878,0.0024283086,22.234415,37.234505,299.17633,90.65229,18.0,5.0,0
135.71251,200.0,101.55915,0.0002041217,32.799435,22.38309,89.56194,85.78415,2.0,1.0,0
77.88587,200.0,138.4402,0.00064514094,0.0,43.72835,281.37305,168.68484,13.0,2.0,0
392.01468,200.0,156.37152,0.023363477,33.309357,19.32699,338.68048,44.5799,14.0,3.0,0
129.25806,200.0,79.37629,0.0015843824,57.01387,45.60642,237.05821,114.905975,15.0,1.0,0
110.029945,200.0,77.51976,0.0012886153,50.70155,63.805637,161.41455,133.59827,13.0,4.0,0
206.75465,204.0,88.85376,0.02169075,69.253654,71.234985,245.68523,191.32988,5.0,4.0,0
167.82913,200.0,53.268486,0.021359544,32.612286,50.30829,113.57988,114.29177,12.0,5.0,0
161.35634,200.0,52.663403,0.0031433909,7.8386383,78.53211,195.95972,162.49692,7.0,4.0,0
7416.5435,200.0,80.69439,0.2543751,88.29263,96.10505,7577.68,8397.126,17.0,3.0,1
138.65486,302.0,130.21591,0.0026057127,25.738142,38.15279,216.1675,43.37323,1.0,5.0,0
179.27461,200.0,130.18704,0.00044907414,47.289005,42.055313,343.0615,110.04919,2.0,6.0,0
172.10738,204.0,80.52134,0.017330982,49.1287,59.70274,277.28067,74.43574,16.0,3.0,0
247.21187,200.0,105.42337,0.0019591614,25.630919,51.16962,170.32631,261.52615,9.0,4.0,0
330.69785,404.0,92.763885,0.008369741,52.105984,47.997963,147.69783,110.31559,0.0,5.0,0
147.50879,200.0,130.71283,0.0025606009,73.76016,42.347958,288.47125,192.876,10.0,6.0,0
207.31956,200.0,106.65273,0.0024867088,43.066967,53.8434,384.36652,133.64468,1.0,5.0,0
166.4137,200.0,107.50567,0.004246308,30.28058,66.548164,205.91551,204.40302,16.0,2.0,0
150.50142,200.0,120.58945,0.001515108,25.681137,34.226574,197.90112,185.65576,6.0,4.0,0
245.74435,200.0,101.40658,0.0074294806,58.64233,61.160572,204.42587,158.5446,2.0,5.0,0
244.71686,200.0,73.39186,0.0027801367,53.356857,88.176285,157.90927,185.3279,7.0,0.0,0
228.82259,200.0,119.357346,0.024691705,12.321485,58.50461,220.24168,185.57504,12.0,1.0,0
449.50052,200.0,147.19585,0.04144247,90.49911,94.54369,336.58914,397.23108,14.0,2.0,1
146.903,200.0,85.969215,0.006342981,29.472198,35.8875,188.9304,210.29106,6.0,0.0,0
3906.429,502.0,132.42249,0.12942038,56.892056,40.72192,255.29453,171.1,3.0,1.0,1
170.12865,200.0,95.11625,0.010321141,63.11737,47.620586,197.00046,95.14896,10.0,5.0,0
171.79034,200.0,84.02539,0.013275816,20.993998,45.086452,389.05032,67.36022,3.0,6.0,0
674.9503,200.0,101.20755,0.06484973,63.130325,76.912994,9839.07,9185.026,12.0,3.0,1
141.98122,200.0,81.429146,9.688546e-05,62.13371,65.64219,199.83818,305.99503,14.0,3.0,0
114.62269,200.0,85.16169,0.02668492,21.089859,57.61839,398.33456,125.379654,22.0,4.0,0
209.07521,200.0,68.51322,0.007730902,47.51642,68.502625,255.64124,139.84097,5.0,1.0,0
81.06633,200.0,75.80894,0.0023850577,25.341019,19.363724,213.2755,59.11804,8.0,2.0,0
303.96674,200.0,98.614624,0.022677558,51.209423,49.136917,115.36925,312.87674,21.0,3.0,0
174.41269,200.0,65.816284,0.004129857,48.9192,48.32995,207.14474,231.89505,19.0,5.0,0
298.5551,200.0,123.69717,0.011121467,44.10797,56.394848,219.54398,167.29225,13.0,1.0,0
81.70319,200.0,99.02882,0.012521322,9.474911,41.520466,272.27737,0.0,10.0,4.0,0
234.91641,200.0,71.93635,0.038569007,51.736244,51.51847,307.7476,113.84321,2.0,4.0,0
95.74077,200.0,104.258865,0.0008521145,56.846428,30.454155,241.17728,185.75137,22.0,4.0,0
319.63507,200.0,55.591976,0.013784001,49.921246,49.801926,302.20374,184.18623,10.0,4.0,0
124.89934,200.0,128.21199,0.0051700748,54.97707,31.613659,279.5952,110.39993,11.0,1.0,0
383.28235,200.0,59.89487,0.012948795,33.79454,40.656235,119.8802,225.13441,17.0,2.0,0
140.4026,200.0,86.64656,0.007214042,53.76054,23.049372,98.25954,131.832,9.0,1.0,0
151.62965,200.0,149.87497,0.019004239,31.715542,30.843801,130.06029,143.50969,2.0,3.0,0
102.89969,200.0,74.82135,0.0016089407,34.777393,36.161114,245.93857,141.56946,14.0,2.0,0
479.4165,200.0,120.13576,0.001950883,52.377663,71.54262,226.25111,136.17259,18.0,3.0,0
164.06183,200.0,100.57136,6.972564e-05,49.469048,53.87062,209.5499,103.58522,15.0,6.0,0
200.0405,200.0,147.59956,0.015075289,26.27052,46.789494,300.37976,254.06581,15.0,2.0,0
488.25772,201.0,95.84254,0.0037817492,38.75359,61.926426,296.08972,92.761024,22.0,2.0,0
127.45339,200.0,176.26102,0.0032391949,19.441397,75.89081,242.37335,120.15349,15.0,0.0,0
110.58462,201.0,105.462494,0.034894224,48.070625,59.423286,298.98645,52.42311,11.0,3.0,0
242.00963,200.0,106.76178,0.020156873,43.10696,72.91321,272.23477,108.92032,11.0,4.0,0
121.926704,200.0,159.78946,0.0035773558,48.440212,49.24855,212.62556,179.6714,9.0,2.0,0
501.41495,200.0,152.73683,0.034935884,81.5036,88.23544,368.47232,332.4145,6.0,5.0,1
136.95909,200.0,83.66569,0.0076923436,56.79392,47.36145,460.08005,184.70787,2.0,2.0,0
79.24503,201.0,126.93096,0.0006735123,51.8111,46.487484,308.00323,224.44923,5.0,1.0,0
146.14218,200.0,0.0,0.0031674565,31.699022,57.227673,271.0935,0.0,4.0,4.0,0
64.542786,200.0,99.026764,0.0010910594,51.73173,77.003296,292.65472,205.74094,4.0,2.0,0
2291.889,504.0,81.93358,0.1715398,98.87184,86.97833,8949.183,9354.58,0.0,1.0,1
123.333664,200.0,101.79113,0.005832006,20.229496,30.293056,323.58173,279.31024,0.0,4.0,0
106.83536,200.0,86.42019,0.001163868,64.30405,53.409992,354.61682,7.7466927,14.0,1.0,0
81.773384,200.0,127.58781,0.03041459,60.772137,22.01549,221.17879,189.8564,5.0,2.0,0
158.27692,200.0,96.05313,0.034615606,30.243988,56.85676,427.26364,198.30919,18.0,0.0,0
123.452576,200.0,55.827614,0.009256856,31.285246,44.262306,205.60068,243.84415,9.0,1.0,0
113.28044,200.0,118.32644,0.024946967,47.924168,47.508522,273.72046,189.52814,0.0,1.0,0
128.23271,204.0,116.387955,0.03347303,14.1192,48.26346,245.42216,257.8759,17.0,0.0,0
189.97691,200.0,108.24416,0.002355413,28.719643,54.22358,167.86777,5.918478,18.0,0.0,0
548.4455,200.0,78.0277,0.0043474413,72.18429,47.90498,311.44678,90.07775,19.0,4.0,0
144.76909,200.0,133.96205,0.015061857,36.960384,58.845615,165.20695,242.2739,1.0,4.0,0
3023.273,503.0,97.44473,0.2343401,40.126625,40.574924,332.58035,226.14685,13.0,3.0,1
266.15512,200.0,128.52766,0.006677122,31.059198,28.870443,143.33882,282.0934,9.0,2.0,0
193.26105,200.0,53.57407,0.010988264,43.998817,58.989185,332.6198,146.22571,3.0,5.0,0
354.23553,200.0,103.23333,0.0060026236,43.15383,42.736828,398.14835,161.60599,18.0,1.0,0
211.40634,200.0,108.888535,0.004505862,54.84525,46.320007,411.83627,227.45995,8.0,3.0,0
159.40193,200.0,161.71434,0.0016030894,18.95719,34.36386,296.19345,118.31678,17.0,1.0,0
265.72678,200.0,99.9921,0.0027341507,34.324516,32.766838,268.82074,135.8549,16.0,0.0,0
345.4755,204.0,71.386604,0.009406592,32.871666,27.62446,242.85347,246.40631,5.0,0.0,0
109.476875,200.0,90.86671,0.018566502,61.28567,65.417885,254.03087,229.04002,19.0,5.0,0
164.51749,200.0,91.209984,0.011864087,56.52126,44.99799,313.8692,23.952892,11.0,1.0,0
245.35954,200.0,125.87699,0.00078988605,23.903559,51.990685,217.39604,110.40902,10.0,1.0,0
185.77356,200.0,127.44836,0.004183291,60.807934,32.7594,423.82788,222.70116,4.0,4.0,0
84.22829,200.0,83.23728,0.00582764,22.562532,26.454533,420.22934,70.61063,3.0,2.0,0
